AdrID,AkpIDTase0,AkpIDTase1,AkpIDTase2,AkpIDTase3,AkpIDTase4,AkpIDTase5,AkpIDTase6,AkpIDTase7,AkpIDTase8,AdrAadress,KdIDAdressiStaatus,AdrOige,AdrSihtnumber,AdrMajaNr,ADS_ADR_ID,ADS_ADR_TEKST,ADS_ADS_OID,ADS_ADR_MUUDETI,ADS_ORIG_TUNNUS,ADS_MUUD_OBJEKTID,ADS_KOODAADRESS,ADS_ADOB_ID,ADSILID,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,AsID
3062367,,79,793.0,8151.0,,0SQ3,,BDAN,I2PG,"Tartu maakond, Tartu linn, Tartu linn, Anne tn 51-35",549,,60868,51,,,ER01439708,,,,,8676313,,4497.0,2017-02-11 11:37:55,,,,16.0
3536060,,64,284.0,2007.0,,,G58T,,,"Põlva maakond, Kanepi vald, Ihamaru küla, Paloma alajaam",549,,82923,,,,ME02909255,,,,,10228879,,,,,,,
2915586,,68,430.0,7782.0,,,2UMC,,,"Pärnu maakond, Lääneranna vald, Kirikuküla, Tika",549,,62082,,,,ME00786419,,,,,9715667,,,,,,,
3048728,,79,793.0,8151.0,,0T21,,B9L2,,"Tartu maakond, Tartu linn, Tartu linn, Peetriturg 1",549,,82358,1,,,ME03039867,,,,,8721075,,6775.0,2017-02-11 13:02:24,,,,1.0
1173166,,37,446.0,,,00Z6,,3JYS,8QVT,"Harju maakond, Maardu linn, Kellamäe tn 3-69",549,,52746,3,,,ER01593187,,,,,4759647,,,,,,,
3551163,,37,725.0,6603.0,,,DVMJ,,,"Harju maakond, Saue vald, Pärinurme küla, Vahtramäe",549,,46202,,,,ME03455026,,,,,10587607,,,,,,,
3312934,,56,907.0,7502.0,,,9S2U,,,"Lääne maakond, Vormsi vald, Saxby küla, Uus-Siffersi",549,,78116,,,,EE00792347,,,,,9267221,,2176.0,2017-07-11 12:42:34,,,,38.0
2968269,,68,712.0,3083.0,,00FA,,2C4P,2NT6,"Pärnu maakond, Saarde vald, Kilingi-Nõmme linn, Pärnu tn 74-1",549,,70051,74,,,ER01293551,,,,,8456292,,,,,,,
3348718,,87,698.0,1863.0,,,0OBA,,,"Võru maakond, Rõuge vald, Hintsiko küla, Piiri",549,,11620,,,,ME01152083,,,,,9380990,,4714.0,2017-08-11 15:58:20,,,,21.0
3306845,,45,251.0,3477.0,,,4P4J,,,"Ida-Viru maakond, Jõhvi vald, Kotinuka küla, Niidutamme",549,,91665,,,,ME03250844,,,,,9219302,,6118.0,2017-07-11 11:04:57,,,,26.0
2300543,,37,784.0,614.0,,047L,,19WE,1W68,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Tuulemaa tn 11-27",549,,87014,11,,,ER01256927,,,,,6522885,,,,,,,
2758865,,45,321.0,120.0,,088U,,11XI,4ONR,"Ida-Viru maakond, Kohtla-Järve linn, Ahtme linnaosa, Estonia pst 6-86",549,,78493,6,,,ER01389221,,,,,8033360,,,,,,,
2118021,,37,784.0,524.0,,060Y,,1KCY,,"Harju maakond, Tallinn, Nõmme linnaosa, Vabaduse pst 153",549,,64997,153,,,CU00461094,,,,,6554874,,,,,,,
514891,,74,478.0,6598.0,,,4YUL,,,"Saare maakond, Muhu vald, Pärase küla, Suguli",549,,24748,,,,CU00254226,,,,,428401,,,,,,,
3140685,,84,899.0,3185.0,,,DYIP,,,"Viljandi maakond, Viljandi vald, Kivilõppe küla, Roosimetsa",549,,64321,,,,CU03375926,,,,,8799745,,4269.0,2017-02-11 17:08:37,,,,15.0
3689551,,37,784.0,298.0,,0MQG,,D411,LHO6,"Harju maakond, Tallinn, Kesklinna linnaosa, Pille tn 14/1-38",549,,29613,14/1,,,ER04050421,,,,,10740579,,1695.0,2023-09-09 04:07:07,,,,5.0
3311419,,71,317.0,3268.0,,02R4,,351E,,"Rapla maakond, Kohila vald, Kohila alev, Paju tn 12",549,,29424,12,,,CU00162757,,,,,9225486,,3323.0,2017-07-11 11:18:57,,,,30.0
3716983,,87,145.0,8634.0,,,8SP6,,,"Võru maakond, Antsla vald, Uhtjärve küla, Nõiariigi",549,,84264,,,,ME03156057,,,,,10878221,,,,,,,
2120083,,37,784.0,524.0,,061M,,3D3P,,"Harju maakond, Tallinn, Nõmme linnaosa, Põllu tn 114a",549,,87061,114a,,,ME00653642,,,,,6690399,,,,,,,
2756591,,60,191.0,1739.0,,020T,,0XU9,,"Lääne-Viru maakond, Haljala vald, Haljala alevik, Võsu mnt 51",549,,86372,51,,,ME00888609,,,,,8070811,,,,,,,
2768351,,60,903.0,5739.0,,,3OF3,,,"Lääne-Viru maakond, Viru-Nigula vald, Oru küla, Altmäe",549,,23133,,,,ME03469296,,,,,10659434,,,,,,,
2769533,,60,191.0,4905.0,,,DY2T,,,"Lääne-Viru maakond, Haljala vald, Metsanurga küla, Sagadi metskond 159",549,,23845,,,,CU03374672,,,,,8049757,,,,,,,
2692189,,37,431.0,4148.0,25DI,,,0AX5,,"Harju maakond, Lääne-Harju vald, Laulasmaa küla, Krõlli vkt 6",549,,83752,6,,,CU00137383,,,,,7961585,,,,,,,
3382989,,50,247.0,2262.0,,0TD2,,BRMM,,"Jõgeva maakond, Jõgeva vald, Jõgeva linn, Roosi tn 9",549,,23237,9,,,CU00103950,,,,,9417176,,5541.0,2017-08-11 18:02:24,,,,31.0
3638528,,79,796.0,6674.0,,0V6L,,CWOW,L3UH,"Tartu maakond, Tartu vald, Raadi alev, Kaupmehe tn 4-4",549,,47498,4,,,ER03915091,,,,,10510785,,2630.0,2022-08-07 15:21:27,,,,2.0
2643747,,74,714.0,3655.0,,0RMZ,,AS7C,H58P,"Saare maakond, Saaremaa vald, Kuressaare linn, Kihelkonna mnt 2-18",549,,80206,2,,,ER01573340,,,,,7825599,,,,,,,
2829819,,45,511.0,,,0CH5,,7V59,,"Ida-Viru maakond, Narva linn, Sinika tn 30",549,,55071,30,,,CU00606852,,,,,8314422,,,,,,,
2413390,,37,784.0,524.0,,048M,,0Q63,FVPR,"Harju maakond, Tallinn, Nõmme linnaosa, Aate tn 15a-6",549,,63856,15a,,,ER03417853,,,,,6902657,,,,,,,
3055102,,79,793.0,8151.0,,0SGK,,BB0R,HZDJ,"Tartu maakond, Tartu linn, Tartu linn, Aleksandri tn 12-29",549,,44620,12,,,ER01327768,,,,,8667697,,43.0,2017-02-11 11:16:00,,,,13.0
3223010,,87,917.0,9218.0,,,1DR8,,,"Võru maakond, Võru vald, Verijärve küla, Sulgoro",549,,60206,,,,CU00583419,,,,,9063114,,1056.0,2017-06-11 12:28:52,,,,20.0
2733911,,37,431.0,5925.0,,0RYQ,,AY4U,,"Harju maakond, Lääne-Harju vald, Paldiski linn, Põllu tn 5a",549,,95824,5a,,,EE02803504,,,,,8006545,,,,,,,
3106573,,79,793.0,8151.0,,0SV9,,BM16,IS2J,"Tartu maakond, Tartu linn, Tartu linn, Kalda tee 14-6",549,,73646,14,,,ER01343444,,,,,8741150,,5.0,2017-02-11 13:57:03,,,,3.0
2913145,,39,205.0,3795.0,,01PT,,2HER,,"Hiiu maakond, Hiiumaa vald, Kõrgessaare alevik, Ninametsa tee 2",549,,84976,2,,,ME01177064,,,,,8386600,,,,,,,
2709012,,37,431.0,8460.0,,0QJR,,A1KL,,"Harju maakond, Lääne-Harju vald, Tuulna küla, Lõuna-Pauli põik 9",549,,89817,9,,,CU00138247,,,,,7936773,,,,,,,
2595045,,45,803.0,4799.0,26J7,,,0E2J,,"Ida-Viru maakond, Toila vald, Martsa küla, Martsaranna AÜ 58",549,,72003,58,,,EE00673458,,,,,7707487,,,,,,,
2242430,,37,784.0,482.0,,0JWZ,,1TA1,AO4J,"Harju maakond, Tallinn, Mustamäe linnaosa, Retke tee 30-85",549,,14910,30,,,ER01732821,,,,,6443080,,,,,,,
2848848,,79,586.0,3310.0,,,3S9P,,,"Tartu maakond, Peipsiääre vald, Kokanurga küla, Keskvälja",549,,32570,,,,ME01088582,,,,,8286942,,,,,,,
2250269,,37,784.0,339.0,,03OR,,0WH0,,"Harju maakond, Tallinn, Kristiine linnaosa, Mooni tn 42a/6",549,,46099,42a/6,,,EE02385262,,,,,7343011,,2740.0,2016-03-10 16:19:48,,,,13.0
3578802,,37,725.0,2976.0,,0U99,,,,"Harju maakond, Saue vald, Kernu küla, Leelo tee",549,,62818,,,,LP03806055,,,,,10209495,,1507.0,2020-01-09 12:05:57,,,,4.0
3474250,,37,305.0,4902.0,,,7QPT,,,"Harju maakond, Kiili vald, Metsanurga küla, Erki",549,,28855,,,,CU00151067,,,,,9837144,,,,,,,
2636203,,74,714.0,2412.0,,,F5RG,,,"Saare maakond, Saaremaa vald, Kaarma-Jõe küla, Koplimaa",549,,91034,,,,CU00110433,,,,,7811288,,,,,,,
3557944,,71,502.0,9256.0,,,FB83,,,"Rapla maakond, Märjamaa vald, Vigala-Vanamõisa küla, Tihase",549,,89777,,,,CU03437234,,,,,10159424,,5537.0,2020-01-09 11:34:29,,,,8.0
2980879,,81,824.0,1160.0,,,1D0X,,,"Valga maakond, Tõrva vald, Ala küla, Apteegi",549,,99235,,,,ME00886090,,,,,8564027,,5107.0,2017-01-11 14:03:04,,,,5.0
3776988,,68,806.0,7607.0,,0TI7,,BTLV,,"Pärnu maakond, Tori vald, Sindi linn, Lõokese tn 24",549,,62654,24,,,EE03483023,,,,,11035060,,5198.0,2025-02-01 09:32:23,,,,14.0
2570527,,52,255.0,1188.0,,,4OOH,,,"Järva maakond, Järva vald, Albu küla, Põrgumäe",549,,15083,,,,ME03711996,,,,,10655683,,,,,,,
2930548,,39,205.0,4209.0,,,4D7O,,,"Hiiu maakond, Hiiumaa vald, Lehtma küla, Liivaranna",549,,61877,,,,EE01177552,,,,,10253324,,5667.0,2020-04-12 03:38:52,,,,22.0
3602242,,79,528.0,5534.0,,0USV,,CPXQ,,"Tartu maakond, Nõo vald, Nõo alevik, Liivakaare tn 2",549,,53449,2,,,ME03150350,,,,,10331741,,5844.0,2021-10-05 13:42:46,,,,18.0
2906306,,45,511.0,,,017F,,39SS,7067,"Ida-Viru maakond, Narva linn, Kangelaste prospekt 44-64",549,,41139,44,,,ER01507217,,,,,8314666,,,,,,,
3538021,,37,719.0,8472.0,,0QJ7,,CKZ6,,"Harju maakond, Saku vald, Tõdva küla, Tõdva tee 31",549,,16460,31,,,EE01022522,,,,,10326052,,,,,,,
3147437,,64,284.0,6520.0,,0M2B,,6H24,,"Põlva maakond, Kanepi vald, Põlgaste küla, Roosi tee 8",549,,72287,8,,,ME02987201,,,,,8815472,,2222.0,2017-02-11 17:30:47,,,,45.0
2980110,,81,824.0,6222.0,,,3955,,,"Valga maakond, Tõrva vald, Pikasilla küla, Pikasilla kauplus",549,,45203,,,,CU00325771,,,,,10104221,,203.0,2020-05-06 13:26:11,,,,14.0
3771504,,68,806.0,5053.0,,,3J97,,,"Pärnu maakond, Tori vald, Murru küla, Vahesoo",549,,58816,,,,CU00040875,,,,,11012410,,5466.0,2025-02-01 09:25:34,,,,31.0
2266903,,37,784.0,298.0,,05XR,,1D19,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 28",549,,12651,28,,,CU00446492,,,,,6466289,,,,,,,
3708232,,37,719.0,9821.0,,0VTQ,,D6SU,LLGW,"Harju maakond, Saku vald, Üksnurme küla, Talve tee 19-3",549,,54284,19,,,MR03251521,,,,,10782536,,,,,,,
3590393,,37,784.0,482.0,,0DET,,COAB,KMCX,"Harju maakond, Tallinn, Mustamäe linnaosa, Aiandi tn 11/1-15",549,,49722,11/1,,,ER03910753,,,,,10267347,,896.0,2021-05-01 10:32:36,,,,19.0
2642920,,74,714.0,3655.0,,0RK8,,ARGD,H4UP,"Saare maakond, Saaremaa vald, Kuressaare linn, Pihtla tee 61-13",549,,50756,61,,,ER01560073,,,,,7823700,,,,,,,
3526235,,52,834.0,3874.0,,,G3Z3,,,"Järva maakond, Türi vald, Kändliku küla, Rehe",549,,46745,,,,EE00891695,,,,,10067066,,387.0,2020-11-05 09:32:38,,,,17.0
3504812,,37,653.0,6713.0,,080F,,CD0K,,"Harju maakond, Rae vald, Rae küla, Rae tee 17",549,,74437,17,,,CU04015029,,,,,10642386,,,,,,,
2975894,,81,557.0,5755.0,,0R9Y,,AGJL,,"Valga maakond, Otepää vald, Otepää linn, Jaani tn 1",549,,99764,1,,,EE00892846,,,,,8544079,,598.0,2017-01-11 13:25:46,,,,43.0
2175963,,37,784.0,387.0,,03XX,,3II7,380U,"Harju maakond, Tallinn, Lasnamäe linnaosa, Vikerlase tn 10-4",549,,22873,10,,,ER01320912,,,,,6417341,,,,,,,
3650952,,37,245.0,9838.0,,0V4U,,CZ12,,"Harju maakond, Jõelähtme vald, Ülgase küla, Auru tee 19",549,,39878,19,,,ME02424801,,,,,10682098,,,,,,,
3058713,,79,793.0,8151.0,,0SHI,,BBXL,,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 102",549,,27614,102,,,ME03050373,,,,,8711186,,6082.0,2017-02-11 12:45:01,,,,23.0
2315445,,37,784.0,614.0,,01L4,,19LC,37AE,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Heina tn 12-11",549,,49384,12,,,ER01319927,,,,,6699879,,,,,,,
2574211,,52,255.0,9047.0,,,2EGV,,,"Järva maakond, Järva vald, Vao küla, Päärna",549,,68079,,,,ME02454553,,,,,7697079,,,,,,,
2736067,,37,431.0,5925.0,,0RXE,,AYUP,,"Harju maakond, Lääne-Harju vald, Paldiski linn, Lõuna tn 7",549,,52056,7,,,CU01897120,,,,,8002691,,,,,,,
608057,,37,353.0,8919.0,,,385O,,,"Harju maakond, Kuusalu vald, Valgejõe küla, Lipumäe",549,,45313,,,,ME01000442,,,,,6220430,,5437.0,2014-08-08 15:51:24,,,,32.0
3763521,,68,637.0,3599.0,,,7GXM,,,"Pärnu maakond, Põhja-Pärnumaa vald, Kullimaa küla, Laaneoja",549,,64627,,,,ME02248188,,,,,11015444,,3796.0,2025-02-01 09:26:27,,,,38.0
3469936,,37,719.0,7704.0,,,7T8K,,,"Harju maakond, Saku vald, Sookaera-Metsanurga küla, Priimetsa",549,,89295,,,,EE01075274,,,,,9838889,,,,,,,
3133846,,84,899.0,1240.0,,,3ZJH,,,"Viljandi maakond, Viljandi vald, Alustre küla, Rinnaku",549,,94614,,,,ME02479217,,,,,10491779,,6898.0,2022-02-06 03:36:37,,,,46.0
2452624,,37,784.0,614.0,,0NK5,,80C8,GA5I,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Vibu tn 3-242",549,,21703,3,,,MR03489355,,,,,7498261,,2932.0,2017-03-04 13:10:26,,,,49.0
3703679,,37,784.0,614.0,,0O21,,D0BZ,LKB6,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Manufaktuuri tn 5c-19",549,,34633,5c,,,MR04076197,,,,,10762640,,2861.0,2023-10-10 12:45:23,,,,21.0
3162469,,79,291.0,5240.0,,,5ZOM,,,"Tartu maakond, Kastre vald, Mäksa küla, Alberti",549,,67896,,,,CU00263263,,,,,8995052,,334.0,2017-03-11 16:54:36,,,,18.0
3337218,,87,732.0,3444.0,,,4UYV,,,"Võru maakond, Setomaa vald, Korela küla, Väike-Kasetalu",549,,37707,,,,CU00596553,,,,,9287200,,4145.0,2017-08-11 12:30:09,,,,47.0
2605077,,74,714.0,3726.0,,,1PS0,,,"Saare maakond, Saaremaa vald, Kuusnõmme küla, Ilaste",549,,63368,,,,ME00804963,,,,,10537398,,,,,,,
2303735,,37,784.0,176.0,,03NR,,1BRQ,,"Harju maakond, Tallinn, Haabersti linnaosa, Tindi tn 2",549,,73499,2,,,CU01682146,,,,,6700804,,,,,,,
2124927,,37,784.0,614.0,,044X,,3XPN,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Paavli tn 8a",549,,77698,8a,,,CU00611687,,,,,6518097,,,,,,,
2639961,,74,714.0,3655.0,,0RK0,,AS16,H3M7,"Saare maakond, Saaremaa vald, Kuressaare linn, Rohu tn 2-1",549,,59009,2,,,ER01564953,,,,,7819005,,,,,,,
3432829,,37,245.0,2601.0,,0TV6,,,,"Harju maakond, Jõelähtme vald, Kallavere küla, Kella tee",549,,17367,,,,LP03526165,,,,,9645067,,6443.0,2018-03-09 11:51:40,,,,18.0
2983851,,81,557.0,5755.0,,0R9Z,,AGMF,,"Valga maakond, Otepää vald, Otepää linn, Piiri tn 22",549,,77537,22,,,ME00937076,,,,,8519161,,1379.0,2017-01-11 12:46:01,,,,25.0
3272188,,87,919.0,,,05IG,,3E96,,"Võru maakond, Võru linn, F. R. Kreutzwaldi tn 33a",549,,30836,33a,,,CU00585612,,,,,9128534,,6280.0,2017-06-11 15:08:52,,,,47.0
2725571,,60,663.0,,,02AW,,2I02,5BOW,"Lääne-Viru maakond, Rakvere linn, Tööstuse tn 3a-3",549,,18600,3a,,,ER01417164,,,,,7979215,,,,,,,
2103879,,37,784.0,176.0,,03MG,,,,"Harju maakond, Tallinn, Haabersti linnaosa, Mureli tn",549,,50779,,,,LP00012649,,,,,6747247,,,,,,,
3662120,,45,515.0,7674.0,,,G2KJ,,,"Ida-Viru maakond, Narva-Jõesuu linn, Soldina küla, Parve juurdelõige",549,,76426,,,,CU03860455,,,,,10603999,,5650.0,2023-02-01 09:14:57,,,,41.0
3298735,,84,615.0,9500.0,,0T5W,,BPH1,,"Viljandi maakond, Põhja-Sakala vald, Võhma linn, Silla tn 5",549,,62872,5,,,EE01042829,,,,,9206560,,5580.0,2017-06-11 18:36:01,,,,42.0
2598435,,74,714.0,5657.0,,,0FU2,,,"Saare maakond, Saaremaa vald, Oju küla, Sülla",549,,27779,,,,ME02503569,,,,,7808179,,,,,,,
2613124,,74,714.0,4666.0,,0KSX,,612T,,"Saare maakond, Saaremaa vald, Läbara küla, Rulli tee 1",549,,78719,1,,,EE01842187,,,,,7798545,,,,,,,
1330495,,84,897.0,,,05ET,,24P3,,"Viljandi maakond, Viljandi linn, C. R. Jakobsoni tn 11",549,,84537,11,,,ME01033521,,,,,6940263,,3930.0,2015-01-05 03:10:46,,,,9.0
2617310,,74,714.0,1417.0,,,6ZGG,,,"Saare maakond, Saaremaa vald, Aste küla, Melissi",549,,13794,,,,ME03689729,,,,,9564380,,17.0,2018-05-04 10:31:20,,,,13.0
2962521,,68,712.0,8485.0,,,EZ8P,,,"Pärnu maakond, Saarde vald, Tõlla küla, Hansu",549,,32772,,,,CU00399298,,,,,8435193,,,,,,,
3023899,,68,624.0,7536.0,,,E21W,,,"Pärnu maakond, Pärnu linn, Seljametsa küla, Päikesekiire",549,,35265,,,,CU03396078,,,,,9541757,,,,,,,
3479174,,37,305.0,8824.0,,0L9Y,,ACP1,,"Harju maakond, Kiili vald, Vaela küla, Kesk-Vaela tn 62",549,,36309,62,,,CU03525693,,,,,9839481,,,,,,,
3326324,,79,528.0,5534.0,,06ST,,1X57,65KV,"Tartu maakond, Nõo vald, Nõo alevik, Kivi tn 3-10",549,,17553,3,,,ER01463939,,,,,9258795,,2282.0,2017-07-11 12:27:19,,,,3.0
2607610,,74,714.0,7584.0,,,94TN,,,"Saare maakond, Saaremaa vald, Sikassaare küla, Metsa",549,,42701,,,,ME02412072,,,,,7730216,,,,,,,
2868233,,79,283.0,5194.0,,,5621,,,"Tartu maakond, Kambja vald, Mäeküla, Kristeli",549,,14334,,,,ME02964160,,,,,8220829,,,,,,,
3685713,,45,803.0,3265.0,2DQV,,,D2YQ,,"Ida-Viru maakond, Toila vald, Kohtla-Nõmme alev, Õuna vkt 32",549,,69827,32,,,EE00681583,,,,,10670985,,6418.0,2023-03-04 10:05:07,,,,20.0
3693947,,87,732.0,3503.0,,,GQMT,,LJC7,"Võru maakond, Setomaa vald, Kriiva küla, Kalda-1",549,,16626,,,,ER03450269,,,,,10727637,,3677.0,2023-01-09 09:23:23,,,,29.0
2343971,,37,784.0,298.0,,05ZI,,1F01,EC12,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 84a-120",549,,57235,84a,,,ER03261544,,,,,6688741,,,,,,,
3338817,,87,698.0,5149.0,,,36YP,,,"Võru maakond, Rõuge vald, Mõniste küla, Mäe-Kalda",549,,36097,,,,ME02929281,,,,,9311664,,3844.0,2017-08-11 13:20:33,,,,22.0
3353481,,50,486.0,8664.0,,,3ZIH,,,"Jõgeva maakond, Mustvee vald, Ulvi küla, Vilgu",549,,45910,,,,ME03440218,,,,,9313622,,4778.0,2017-08-11 13:25:07,,,,36.0
109514,,37,653.0,4043.0,,06P4,,,,"Harju maakond, Rae vald, Lagedi alevik, Kalda põik",549,,58280,,,,LP00014233,,,,,119592,,2872.0,2003-12-11 11:46:41,,,,49.0
3028828,,68,624.0,1458.0,,01Y4,,3V1A,,"Pärnu maakond, Pärnu linn, Audru alevik, Lihula mnt 27",549,,70846,27,,,EE01001674,,,,,8624678,,1502.0,2017-02-11 09:18:09,,,,28.0
3272829,,45,130.0,1165.0,,084O,,2X3L,,"Ida-Viru maakond, Alutaguse vald, Alajõe küla, Jõetaguse tn 16",549,,76207,16,,,ME02385991,,,,,9141745,,862.0,2017-06-11 15:40:24,,,,18.0
3144861,,84,899.0,9331.0,,,4QCO,,,"Viljandi maakond, Viljandi vald, Vilimeeste küla, Vaigu",549,,62028,,,,EE01154525,,,,,8809517,,4877.0,2017-02-11 17:22:56,,,,15.0
1624040,,37,198.0,9685.0,,0NJI,,8ETH,,"Harju maakond, Harku vald, Vääna-Jõesuu küla, Osooni tee 9",549,,93284,9,,,EE02684263,,,,,7193697,,,,,,,
1196344,,37,446.0,,,00XY,,3143,98RN,"Harju maakond, Maardu linn, Kallasmaa tn 3-29",549,,26236,3,,,ER01617347,,,,,7377752,,6052.0,2016-10-11 14:31:25,,,,28.0
2119491,,37,784.0,176.0,,03UC,,1C29,,"Harju maakond, Tallinn, Haabersti linnaosa, Umboja tn 14",549,,99282,14,,,EE00658834,,,,,6674264,,,,,,,
3249568,,84,615.0,5196.0,,,0W94,,,"Viljandi maakond, Põhja-Sakala vald, Mäeküla, Mäelt-Tuhkru",549,,14005,,,,ME02469776,,,,,9102773,,3560.0,2017-06-11 14:05:29,,,,21.0
2647703,,56,184.0,9343.0,,,3BFM,,,"Lääne maakond, Haapsalu linn, Vilkla küla, Viigardi",549,,41711,,,,ME03422997,,,,,7852539,,,,,,,
3433999,,79,171.0,2409.0,,,FJ5H,,JSBY,"Tartu maakond, Elva vald, Kaarlijärve küla, Kaarlimäe-18",549,,58819,,,,ER01904957,,,,,9651332,,,,,,,
2756000,,60,792.0,8140.0,,01ZF,,2QO7,,"Lääne-Viru maakond, Tapa vald, Tapa linn, Paide mnt 76",549,,74066,76,,,CU00479922,,,,,8028922,,,,,,,
3338418,,87,698.0,5283.0,,,6NT8,,,"Võru maakond, Rõuge vald, Märdi küla, Karla",549,,87862,,,,ME01139598,,,,,9371530,,2757.0,2017-08-11 15:32:34,,,,38.0
3765240,,68,637.0,6617.0,,01TI,,1GUT,,"Pärnu maakond, Põhja-Pärnumaa vald, Pärnu-Jaagupi alev, Pikk tn 12",549,,68471,12,,,EE00707395,,,,,11000261,,5572.0,2025-02-01 09:21:42,,,,11.0
1340475,,37,653.0,2377.0,,06DN,,3TL5,B5GX,"Harju maakond, Rae vald, Jüri alevik, Mõisa tn 8-29",549,,33276,8,,,ER01802249,,,,,3515111,,,,,,,
3354595,,50,486.0,8117.0,,,3KU6,,,"Jõgeva maakond, Mustvee vald, Tammispää küla, Kunnari",549,,72204,,,,ME00689655,,,,,9356105,,270.0,2017-08-11 14:56:10,,,,26.0
2643865,,74,714.0,3655.0,,0RN4,,ATCD,,"Saare maakond, Saaremaa vald, Kuressaare linn, Uus-Roomassaare tn 38",549,,86923,38,,,ME01129525,,,,,7826574,,,,,,,
2813138,,60,272.0,2490.0,,06ET,,3HST,9ERA,"Lääne-Viru maakond, Kadrina vald, Kadrina alevik, Rakvere tee 5-20",549,,82264,5,,,ER01625698,,,,,8129050,,,,,,,
3617711,,37,784.0,614.0,,04CK,,9798,KWN4,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kalasadama tn 4a-23",549,,55843,4a,,,ER03581125,,,,,10396747,,,,,,,
2097199,,37,653.0,8774.0,,0PV4,,9Z9W,FLXA,"Harju maakond, Rae vald, Uuesalu küla, Kopra tee 14-1",549,,55121,14,,,ER01529967,,,,,6382015,,,,,,,
2310090,,37,784.0,596.0,,03Z3,,37M3,,"Harju maakond, Tallinn, Pirita linnaosa, Pojengi tee 5",549,,31432,5,,,CU00450620,,,,,6679761,,,,,,,
3182120,,79,291.0,5160.0,,0Q7V,,A455,,"Tartu maakond, Kastre vald, Mõra küla, Tuigo tee 17",549,,43903,17,,,EE03470934,,,,,9867879,,,,,,,
2377229,,37,198.0,9685.0,,0NOJ,,9ZOD,,"Harju maakond, Harku vald, Vääna-Jõesuu küla, Metsavahi tee 9",549,,21847,9,,,ME02267219,,,,,10789893,,,,,,,
3384179,,50,618.0,6537.0,,0TC6,,BS3S,,"Jõgeva maakond, Põltsamaa vald, Põltsamaa linn, K. A. Hermanni tn 4",549,,47364,4,,,CU00330297,,,,,9419622,,4633.0,2017-08-11 18:07:02,,,,50.0
2154750,,37,784.0,482.0,,05VR,,1SF5,21XA,"Harju maakond, Tallinn, Mustamäe linnaosa, J. Sütiste tee 43-41",549,,13597,43,,,ER01264908,,,,,6443337,,,,,,,
3370055,,87,698.0,7363.0,,,ENLZ,,,"Võru maakond, Rõuge vald, Sakurgi küla, Matsimäe tee L3",549,,60667,,,,CU03547943,,,,,9364086,,2848.0,2017-08-11 15:15:05,,,,20.0
385711,,37,245.0,4496.0,,06R1,,3LWM,,"Harju maakond, Jõelähtme vald, Loo alevik, Pargi tee 8a",549,,16507,8a,,,ME02374892,,,,,3901803,,,,,,,
3229934,,45,130.0,2850.0,,0MZG,,7AQB,,"Ida-Viru maakond, Alutaguse vald, Katase küla, Rannasalu tee 76",549,,31352,76,,,ME02583016,,,,,9095776,,620.0,2017-06-11 13:45:08,,,,34.0
2682586,,60,661.0,9098.0,,,2URC,,,"Lääne-Viru maakond, Rakvere vald, Varudi-Vanaküla, Kangropi",549,,85007,,,,ME02390207,,,,,7908833,,,,,,,
3303148,,79,528.0,4856.0,,,46AG,,,"Tartu maakond, Nõo vald, Meeri küla, Lohu",549,,38091,,,,ME00779403,,,,,9223545,,5775.0,2017-07-11 11:14:39,,,,25.0
2504353,,37,245.0,4496.0,,0OXA,,AJ96,,"Harju maakond, Jõelähtme vald, Loo alevik, Proosa tee 4",549,,39012,4,,,EE03523531,,,,,10326062,,,,,,,
3092302,,79,793.0,8151.0,,0SXI,,BK2Z,IJ0G,"Tartu maakond, Tartu linn, Tartu linn, Mõisavahe tn 47-18",549,,94853,47,,,ER01864564,,,,,8718186,,2551.0,2017-02-11 12:56:31,,,,14.0
2359311,,37,784.0,298.0,,05XR,,0PEP,EUSW,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5-202",549,,39505,5,,,MR03301011,,,,,6710401,,,,,,,
3180948,,71,293.0,7461.0,,,3H0J,,,"Rapla maakond, Kehtna vald, Saunaküla, Sarapiku",549,,98826,,,,ME02514135,,,,,9008039,,6534.0,2017-03-11 17:18:59,,,,49.0
3172110,,79,291.0,8107.0,2DOS,,,AC13,,"Tartu maakond, Kastre vald, Tammevaldma küla, Agrokeskuse vkt 4",549,,37096,4,,,ME03985374,,,,,10679707,,,,,,,
2662700,,56,184.0,1692.0,,0RSS,,AV9H,,"Lääne maakond, Haapsalu linn, Haapsalu linn, Kase tn 17",549,,45269,17,,,EE00784122,,,,,10245861,,,,,,,
