IAdrID,AdrID,IsID,IAdrKehtibAlatesKpv,IAdrKehtibKuniKpv,KdIDAadressiLiik,KdIDAadressiStaatus,DokIDAlus,IAdrIDJargmine,DokIDLopuAlus,ADSILID,IAdrPiirang,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,AsID
5189,1075165,1467,1998-06-28 00:00:00.000000,,554,549,5189,,,,,57.0,1990-12-13,291.0,2015-04-06 00:00:00.000000,,23
5190,1075165,2283,1998-06-28 00:00:00.000000,,554,549,5190,,,,,10.0,1996-03-05,,,,34
5191,1075165,3176,1998-06-28 00:00:00.000000,,554,549,5191,,,,,218.0,1992-04-18,294.0,2000-07-12 00:00:00.000000,,13
5192,1075165,3470,2006-03-05 00:00:00.000000,,554,549,5192,,,,,126.0,1994-04-10,,,,34
5193,3640163,1468,2023-09-26 19:46:15.045953,,554,549,5193,,,,,117.0,2010-07-10,80.0,2013-06-29 00:00:00.000000,,38
5194,3640163,4785,2023-09-26 19:46:15.045953,,554,549,5194,,,,,146.0,2008-03-28,56.0,2010-08-27 00:00:00.000000,,40
5195,3522730,2039,1990-01-01 00:00:00.000000,,554,549,5195,,,,,34.0,1990-01-01,,,,2
5196,3522730,1470,1990-01-01 00:00:00.000000,,554,549,5196,,,,,34.0,1990-01-01,,,,2
5197,3522730,4194,1990-01-01 00:00:00.000000,,554,549,5197,,,,,34.0,1990-01-01,,,,2
5198,2618457,1955,1990-01-01 00:00:00.000000,2020-04-08 00:00:00.000000,557,550,5198,5199.0,5199.0,,,34.0,1990-01-01,,,,2
5199,3101601,1955,2020-04-09 00:00:00.000000,2020-04-23 00:00:00.000000,557,550,5199,5200.0,5200.0,,,313.0,2017-05-05,147.0,2020-07-18 00:00:00.000000,,22
5200,3511012,1955,2020-04-24 00:00:00.000000,,554,549,5200,,,,,331.0,1998-02-16,,,,32
5201,3745684,3793,1990-01-01 00:00:00.000000,2019-03-18 00:00:00.000000,557,550,5201,5202.0,5202.0,,,34.0,1990-01-01,,,,2
5202,3652602,3793,2019-03-19 00:00:00.000000,2019-08-10 00:00:00.000000,557,550,5202,5203.0,5203.0,,,235.0,2009-08-17,190.0,2020-04-10 00:00:00.000000,,33
5203,3511012,3793,2019-08-11 00:00:00.000000,,554,549,5203,,,,,147.0,2017-05-07,,,,17
5204,3745684,1473,1990-01-01 00:00:00.000000,2019-03-18 00:00:00.000000,557,550,5204,5205.0,5205.0,,,34.0,1990-01-01,1.0,2019-04-06 00:00:00.000000,2019-12-12 00:00:00.000000,2
5205,3652602,1473,2019-03-19 00:00:00.000000,2019-08-10 00:00:00.000000,557,550,5205,5206.0,5206.0,,,171.0,2003-07-21,222.0,2019-10-28 00:00:00.000000,,20
5206,3511012,1473,2019-08-11 00:00:00.000000,,554,549,5206,,,,,128.0,2000-03-30,,,,15
5207,3745684,1793,1990-01-01 00:00:00.000000,2009-08-19 19:46:15.045953,557,550,5207,,,,,34.0,1990-01-01,286.0,2010-09-07 19:46:15.045953,,2
5208,2618457,2507,1990-01-01 00:00:00.000000,2020-04-08 00:00:00.000000,557,550,5208,5209.0,5209.0,,,34.0,1990-01-01,,,,2
5209,3101601,2507,2020-04-09 00:00:00.000000,2020-04-23 00:00:00.000000,557,550,5209,5210.0,5210.0,,,56.0,1997-02-25,169.0,2020-06-01 00:00:00.000000,,7
5210,3511012,2507,2020-04-24 00:00:00.000000,,554,549,5210,,,,,147.0,2017-12-22,,,,17
5211,2618457,3339,1990-01-01 00:00:00.000000,2020-04-08 00:00:00.000000,557,550,5211,5212.0,5212.0,,,34.0,1990-01-01,315.0,2020-04-14 00:00:00.000000,2020-04-16 00:00:00.000000,2
5212,3101601,3339,2020-04-09 00:00:00.000000,2020-04-23 00:00:00.000000,557,550,5212,5213.0,5213.0,,,250.0,2015-09-25,117.0,2020-12-03 00:00:00.000000,,7
5213,3511012,3339,2020-04-24 00:00:00.000000,,554,549,5213,,,,,77.0,1990-06-13,100.0,2000-04-16 00:00:00.000000,,9
5214,2618457,3474,1990-01-01 00:00:00.000000,2020-04-08 00:00:00.000000,557,550,5214,5215.0,5215.0,,,34.0,1990-01-01,13.0,2020-11-19 00:00:00.000000,,2
5215,3101601,3474,2020-04-09 00:00:00.000000,2020-04-23 00:00:00.000000,557,550,5215,5216.0,5216.0,,,126.0,1993-01-14,340.0,2020-12-09 00:00:00.000000,,34
5216,3511012,3474,2020-04-24 00:00:00.000000,,554,549,5216,,,,,134.0,2009-03-10,,,,8
5217,2618457,4414,1990-01-01 00:00:00.000000,2020-04-08 00:00:00.000000,557,550,5217,5218.0,5218.0,,,34.0,1990-01-01,239.0,2020-05-07 00:00:00.000000,,2
5218,3101601,4414,2020-04-09 00:00:00.000000,2020-04-23 00:00:00.000000,557,550,5218,5219.0,5219.0,,,225.0,1997-10-14,239.0,2020-05-07 00:00:00.000000,,14
5219,3511012,4414,2020-04-24 00:00:00.000000,,554,549,5219,,,,,63.0,1993-07-05,,,,20
5220,3745684,4431,1990-01-01 00:00:00.000000,2019-03-18 00:00:00.000000,557,550,5220,5221.0,5221.0,,,34.0,1990-01-01,94.0,2020-11-02 00:00:00.000000,,2
5221,3652602,4431,2019-03-19 00:00:00.000000,2019-08-10 00:00:00.000000,557,550,5221,5222.0,5222.0,,,89.0,2014-12-12,,,,38
5222,3511012,4431,2019-08-11 00:00:00.000000,,554,549,5222,,,,,57.0,1997-08-27,134.0,2007-05-18 00:00:00.000000,,23
5223,3745684,4797,1990-01-01 00:00:00.000000,2019-03-18 00:00:00.000000,557,550,5223,5224.0,5224.0,,,34.0,1990-01-01,,,,2
5224,3652602,4797,2019-03-19 00:00:00.000000,2019-08-10 00:00:00.000000,557,550,5224,5225.0,5225.0,,,175.0,1995-11-30,41.0,2019-09-13 00:00:00.000000,2020-05-12 00:00:00.000000,23
5225,3511012,4797,2019-08-11 00:00:00.000000,,554,549,5225,,,,,277.0,2016-02-01,,,,20
5226,2900088,1475,1990-01-01 00:00:00.000000,,554,549,5226,,,,,34.0,1990-01-01,323.0,1997-04-25 00:00:00.000000,,2
5227,2980458,1478,1990-01-01 00:00:00.000000,,554,549,5227,,,,,34.0,1990-01-01,,,,2
5228,2263363,1479,1997-03-03 19:46:15.045953,2001-11-21 19:46:15.045953,557,550,5228,,,,,117.0,1990-08-02,11.0,2020-02-25 19:46:15.045953,,38
5229,2263363,2657,1997-03-03 19:46:15.045953,2001-11-21 19:46:15.045953,557,550,5229,,,,,70.0,1994-08-22,273.0,2014-02-22 19:46:15.045953,,28
5230,2577793,2301,1990-01-01 00:00:00.000000,1994-07-23 00:00:00.000000,557,550,5230,5231.0,5231.0,,,34.0,1990-01-01,,,,2
5231,2357695,2301,1994-07-24 00:00:00.000000,,554,549,5231,,,,,234.0,1991-06-25,333.0,2007-08-14 00:00:00.000000,,1
5232,2577793,1481,1990-01-01 00:00:00.000000,1994-07-23 00:00:00.000000,557,550,5232,5233.0,5233.0,,,34.0,1990-01-01,134.0,1999-04-22 00:00:00.000000,,2
5233,2357695,1481,1994-07-24 00:00:00.000000,,554,549,5233,,,,,336.0,1993-06-28,,,,9
5234,3461912,1484,1990-01-01 00:00:00.000000,2014-04-18 00:00:00.000000,557,550,5234,5235.0,5235.0,,,34.0,1990-01-01,,,,2
5235,2728181,1484,2014-04-19 00:00:00.000000,2020-04-25 00:00:00.000000,557,550,5235,5236.0,5236.0,,,63.0,1996-08-27,,,,20
5236,2155689,1484,2020-04-26 00:00:00.000000,,554,549,5236,,,,,332.0,1992-11-16,205.0,2007-01-30 00:00:00.000000,,18
5237,3176193,1485,1990-01-01 00:00:00.000000,1991-10-20 00:00:00.000000,557,550,5237,5238.0,5238.0,,,34.0,1990-01-01,,,,2
5238,3748701,1485,1991-10-21 00:00:00.000000,2007-03-14 00:00:00.000000,557,550,5238,5239.0,5239.0,,,62.0,1991-04-08,,,,4
5239,2920893,1485,2007-03-15 00:00:00.000000,,554,549,5239,,,,,234.0,1994-03-07,248.0,1997-12-21 00:00:00.000000,,1
5240,3129642,3631,1990-01-01 00:00:00.000000,2013-12-11 00:00:00.000000,557,550,5240,5241.0,5241.0,,,34.0,1990-01-01,,,,2
5241,2592885,3631,2013-12-12 00:00:00.000000,,554,549,5241,,,,,33.0,1996-10-10,,,,44
5242,3129642,2108,1990-01-01 00:00:00.000000,2013-12-11 00:00:00.000000,557,550,5242,5243.0,5243.0,,,34.0,1990-01-01,66.0,2014-04-07 00:00:00.000000,2014-06-22 00:00:00.000000,2
5243,2592885,2108,2013-12-12 00:00:00.000000,,554,549,5243,,,,,251.0,2013-01-13,344.0,2020-11-06 00:00:00.000000,,16
5244,3176193,2188,1990-01-01 00:00:00.000000,1991-10-20 00:00:00.000000,557,550,5244,5245.0,5245.0,,,34.0,1990-01-01,,,,2
5245,3748701,2188,1991-10-21 00:00:00.000000,2007-03-14 00:00:00.000000,557,550,5245,5246.0,5246.0,,,12.0,1991-03-02,,,,24
5246,2920893,2188,2007-03-15 00:00:00.000000,,554,549,5246,,,,,74.0,1991-02-14,,,,28
5247,3176193,2571,1990-01-01 00:00:00.000000,1991-10-20 00:00:00.000000,557,550,5247,5248.0,5248.0,,,34.0,1990-01-01,,,,2
5248,3748701,2571,1991-10-21 00:00:00.000000,2007-03-14 00:00:00.000000,557,550,5248,5249.0,5249.0,,,270.0,1991-04-11,,,,33
5249,2920893,2571,2007-03-15 00:00:00.000000,,554,549,5249,,,,,292.0,2000-11-14,57.0,2001-09-05 00:00:00.000000,,45
5250,2842689,2162,2021-12-05 19:46:15.045953,,554,549,5250,,,,,108.0,1998-02-26,173.0,2014-05-02 00:00:00.000000,,31
5251,2842689,3102,2021-12-05 19:46:15.045953,,554,549,5251,,,,,62.0,2002-12-23,75.0,2005-07-05 00:00:00.000000,,4
5252,3152715,1591,1990-01-01 00:00:00.000000,1997-11-26 00:00:00.000000,557,550,5252,5253.0,5253.0,,,34.0,1990-01-01,107.0,1998-09-25 00:00:00.000000,,2
5253,3348963,1591,1997-11-27 00:00:00.000000,,554,549,5253,,,,,281.0,1993-06-02,,,,39
5254,2113765,3988,1990-01-01 00:00:00.000000,2004-05-18 00:00:00.000000,557,550,5254,5255.0,5255.0,,,34.0,1990-01-01,,,,2
5255,3415220,3988,2004-05-19 00:00:00.000000,2017-08-21 00:00:00.000000,557,550,5255,5256.0,5256.0,,,216.0,2003-01-05,35.0,2020-03-29 00:00:00.000000,,32
5256,3348963,3988,2017-08-22 00:00:00.000000,,554,549,5256,,,,,235.0,1990-12-07,,,,33
5257,3152715,1490,1990-01-01 00:00:00.000000,1997-11-26 00:00:00.000000,557,550,5257,5258.0,5258.0,,,34.0,1990-01-01,302.0,2006-09-03 00:00:00.000000,,2
5258,3348963,1490,1997-11-27 00:00:00.000000,,554,549,5258,,,,,61.0,1992-04-08,,,,25
5259,3152715,4264,1990-01-01 00:00:00.000000,1997-11-26 00:00:00.000000,557,550,5259,5260.0,5260.0,,,34.0,1990-01-01,,,2014-09-08 00:00:00.000000,2
5260,3348963,4264,1997-11-27 00:00:00.000000,,554,549,5260,,,,,270.0,1994-03-27,,,,33
5261,3753922,3996,1990-01-01 00:00:00.000000,,554,549,5261,,,,,34.0,1990-01-01,,,,2
5262,3753922,1494,1990-01-01 00:00:00.000000,,554,549,5262,,,,,34.0,1990-01-01,74.0,1998-02-24 00:00:00.000000,,2
5263,3753922,3247,1990-01-01 00:00:00.000000,,554,549,5263,,,,,34.0,1990-01-01,,,,2
5264,3647468,1495,1996-03-08 19:46:15.045953,,554,549,5264,,,,,68.0,1991-10-18,,,,37
5265,489175,1502,1990-01-01 00:00:00.000000,2004-03-14 00:00:00.000000,557,550,5265,5266.0,5266.0,,,34.0,1990-01-01,172.0,2008-01-09 00:00:00.000000,,2
5266,2823060,1502,2004-03-15 00:00:00.000000,2009-06-07 00:00:00.000000,557,550,5266,5267.0,5267.0,,,6.0,1993-08-03,,,,4
5267,3729614,1502,2009-06-08 00:00:00.000000,2024-05-13 19:46:15.045953,557,550,5267,,,,,33.0,1990-05-24,,,,44
5268,489175,3813,1990-01-01 00:00:00.000000,2004-03-14 00:00:00.000000,557,550,5268,5269.0,5269.0,,,34.0,1990-01-01,205.0,2006-01-28 00:00:00.000000,,2
5269,2823060,3813,2004-03-15 00:00:00.000000,2009-06-07 00:00:00.000000,557,550,5269,5270.0,5270.0,,,128.0,1993-03-07,160.0,2017-09-14 00:00:00.000000,,15
5270,3729614,3813,2009-06-08 00:00:00.000000,2024-05-13 19:46:15.045953,557,550,5270,,,,,51.0,2002-11-05,,,,46
5271,489175,4048,1990-01-01 00:00:00.000000,2004-03-14 00:00:00.000000,557,550,5271,5272.0,5272.0,,,34.0,1990-01-01,,,,2
5272,2823060,4048,2004-03-15 00:00:00.000000,2009-06-07 00:00:00.000000,557,550,5272,5273.0,5273.0,,,183.0,1992-08-16,150.0,2011-02-18 00:00:00.000000,2018-08-21 00:00:00.000000,11
5273,3729614,4048,2009-06-08 00:00:00.000000,2024-05-13 19:46:15.045953,557,550,5273,,,,,339.0,2003-04-07,,,,19
5274,2661107,1505,1990-01-01 00:00:00.000000,1995-05-25 19:46:15.045953,557,550,5274,,,,,34.0,1990-01-01,,,,2
5275,3343630,1506,1990-01-01 00:00:00.000000,,554,549,5275,,,,,34.0,1990-01-01,,,,2
5276,3189209,1507,1990-01-01 00:00:00.000000,,554,549,5276,,,,,34.0,1990-01-01,,,,2
5277,3295260,1512,1990-01-01 00:00:00.000000,2003-04-23 00:00:00.000000,557,550,5277,5278.0,5278.0,,,34.0,1990-01-01,206.0,2009-02-13 00:00:00.000000,,2
5278,3127020,1512,2003-04-24 00:00:00.000000,2004-04-08 00:00:00.000000,557,550,5278,5279.0,5279.0,,,213.0,2001-07-15,,,2019-04-08 00:00:00.000000,6
5279,2264563,1512,2004-04-09 00:00:00.000000,,554,549,5279,,,,,316.0,1992-03-06,199.0,1996-12-22 00:00:00.000000,,6
5280,2615630,3055,1990-01-01 00:00:00.000000,2017-08-18 19:46:15.045953,557,550,5280,,,,,34.0,1990-01-01,,,,2
5281,2615630,1517,1990-01-01 00:00:00.000000,2017-08-18 19:46:15.045953,557,550,5281,,,,,34.0,1990-01-01,,,2020-11-05 19:46:15.045953,2
5282,2582030,1518,2013-05-11 19:46:15.045953,,554,549,5282,,,,,286.0,1993-06-03,,,,22
5283,2582030,4590,2013-05-11 19:46:15.045953,,554,549,5283,,,,,244.0,1994-08-31,,,,1
5284,2582030,1545,2013-05-11 19:46:15.045953,,554,549,5284,,,,,296.0,2003-04-13,,,,28
5285,2582030,3057,2013-05-11 19:46:15.045953,,554,549,5285,,,,,56.0,1995-01-20,,,,7
5286,2582030,3173,2013-05-11 19:46:15.045953,,554,549,5286,,,,,216.0,1996-11-22,,,,32
5287,2582030,4189,2013-05-11 19:46:15.045953,,554,549,5287,,,,,249.0,2008-09-17,,,,50
5288,2582030,4311,2013-05-11 19:46:15.045953,,554,549,5288,,,,,31.0,2008-01-04,293.0,2008-03-13 00:00:00.000000,,3
5289,3090619,2588,1990-01-01 00:00:00.000000,,554,549,5289,,,,,34.0,1990-01-01,250.0,2003-11-16 00:00:00.000000,,2
5290,3090619,1523,1990-01-01 00:00:00.000000,,554,549,5290,,,,,34.0,1990-01-01,65.0,2014-02-06 00:00:00.000000,,2
5291,2240508,3005,1995-12-30 00:00:00.000000,,554,549,5291,,,,,212.0,1995-11-04,,,,49
5292,3457506,3275,2012-10-29 19:46:15.045953,,554,549,5292,,,,,145.0,2007-05-24,,,,22
5293,3457506,1530,2012-10-29 19:46:15.045953,,554,549,5293,,,,,148.0,2011-07-21,54.0,2015-01-25 00:00:00.000000,,50
5294,2240508,4223,1995-12-30 00:00:00.000000,,554,549,5294,,,,,213.0,1993-02-28,,,,6
5295,3457506,4751,2012-10-29 19:46:15.045953,,554,549,5295,,,,,314.0,2007-11-30,,,,48
5296,3457506,4908,2012-10-29 19:46:15.045953,,554,549,5296,,,,,88.0,1995-04-30,,,,42
5297,3342170,1531,1990-01-01 00:00:00.000000,1995-10-20 00:00:00.000000,557,550,5297,5298.0,5298.0,,,34.0,1990-01-01,133.0,2004-06-21 00:00:00.000000,,2
5298,1707279,1531,1995-10-21 00:00:00.000000,2009-02-01 00:00:00.000000,557,550,5298,5299.0,5299.0,,,265.0,1992-01-20,182.0,2009-07-18 00:00:00.000000,2010-07-09 00:00:00.000000,7
5299,3279691,1531,2009-02-02 00:00:00.000000,,554,549,5299,,,,,314.0,2003-09-21,240.0,2008-08-02 00:00:00.000000,,48
5300,3279691,1929,1990-01-01 00:00:00.000000,2002-06-28 19:46:15.045953,557,550,5300,,,,,34.0,1990-01-01,204.0,2018-12-03 19:46:15.045953,,2
5301,3342170,3020,1990-01-01 00:00:00.000000,1995-10-20 00:00:00.000000,557,550,5301,5302.0,5302.0,,,34.0,1990-01-01,,,,2
5302,1707279,3020,1995-10-21 00:00:00.000000,2009-02-01 00:00:00.000000,557,550,5302,5303.0,5303.0,,,64.0,1991-04-04,136.0,2017-08-12 00:00:00.000000,2019-02-06 00:00:00.000000,28
5303,3279691,3020,2009-02-02 00:00:00.000000,,554,549,5303,,,,,116.0,1999-02-11,,,,8
5304,3279691,4768,1990-01-01 00:00:00.000000,2002-06-28 19:46:15.045953,557,550,5304,,,,,34.0,1990-01-01,,,,2
5305,3225827,2863,1998-12-09 00:00:00.000000,2015-06-07 00:00:00.000000,557,550,5305,5306.0,5306.0,,,25.0,1992-06-17,91.0,2015-07-19 00:00:00.000000,,7
5306,3659377,2863,2015-06-08 00:00:00.000000,,554,549,5306,,,,,69.0,1997-07-17,,,,19
5307,3134091,1533,1990-01-01 00:00:00.000000,,554,549,5307,,,,,34.0,1990-01-01,314.0,1998-10-28 00:00:00.000000,,2
5308,3676614,1539,1990-01-01 00:00:00.000000,1997-03-27 00:00:00.000000,557,550,5308,5309.0,5309.0,,,34.0,1990-01-01,266.0,2005-04-14 00:00:00.000000,,2
5309,2368748,1539,1997-03-28 00:00:00.000000,2009-07-01 19:46:15.045953,557,550,5309,,,,,240.0,1993-01-11,,,,6
5310,3501042,2827,1990-01-01 00:00:00.000000,2007-10-07 00:00:00.000000,557,550,5310,5311.0,5311.0,,,34.0,1990-01-01,,,,2
5311,3524196,2827,2007-10-08 00:00:00.000000,2009-12-05 00:00:00.000000,557,550,5311,5312.0,5312.0,,,58.0,1997-12-20,297.0,2014-08-12 00:00:00.000000,,34
5312,3765829,2827,2009-12-06 00:00:00.000000,,554,549,5312,,,,,78.0,2008-11-23,,,,43
5313,3220522,1540,1990-01-01 00:00:00.000000,,554,549,5313,,,,,34.0,1990-01-01,,,,2
5314,3652597,1543,1990-01-01 00:00:00.000000,2017-06-06 00:00:00.000000,557,550,5314,5315.0,5315.0,,,34.0,1990-01-01,,,,2
5315,2375116,1543,2017-06-07 00:00:00.000000,2017-10-07 00:00:00.000000,557,550,5315,5316.0,5316.0,,,77.0,1997-05-11,,,,9
5316,3588318,1543,2017-10-08 00:00:00.000000,2021-11-20 19:46:15.045953,557,550,5316,,,,,138.0,2000-12-12,,,,39
5317,3616601,1544,1990-01-01 00:00:00.000000,,554,549,5317,,,,,34.0,1990-01-01,,,,2
5318,2940146,2228,1990-01-01 00:00:00.000000,1999-02-22 00:00:00.000000,557,550,5318,5319.0,5319.0,,,34.0,1990-01-01,53.0,2012-10-18 00:00:00.000000,,2
5319,2987525,2228,1999-02-23 00:00:00.000000,2017-05-31 00:00:00.000000,557,550,5319,5320.0,5320.0,,,59.0,1991-09-17,,,2020-06-11 00:00:00.000000,20
5320,2824014,2228,2017-06-01 00:00:00.000000,,554,549,5320,,,,,167.0,2000-01-15,,,,20
5321,2940146,1550,1990-01-01 00:00:00.000000,1999-02-22 00:00:00.000000,557,550,5321,5322.0,5322.0,,,34.0,1990-01-01,,,,2
5322,2987525,1550,1999-02-23 00:00:00.000000,2017-05-31 00:00:00.000000,557,550,5322,5323.0,5323.0,,,213.0,1996-01-31,,,,6
5323,2824014,1550,2017-06-01 00:00:00.000000,,554,549,5323,,,,,298.0,2008-01-21,207.0,2018-04-04 00:00:00.000000,,7
5324,2940146,1604,1990-01-01 00:00:00.000000,1999-02-22 00:00:00.000000,557,550,5324,5325.0,5325.0,,,34.0,1990-01-01,28.0,2005-12-23 00:00:00.000000,,2
5325,2987525,1604,1999-02-23 00:00:00.000000,2017-05-31 00:00:00.000000,557,550,5325,5326.0,5326.0,,,301.0,1998-09-18,,,,47
5326,2824014,1604,2017-06-01 00:00:00.000000,,554,549,5326,,,,,7.0,1998-07-08,168.0,2005-07-20 00:00:00.000000,,42
5327,2940146,3622,1990-01-01 00:00:00.000000,1999-02-22 00:00:00.000000,557,550,5327,5328.0,5328.0,,,34.0,1990-01-01,,,,2
5328,2987525,3622,1999-02-23 00:00:00.000000,2017-05-31 00:00:00.000000,557,550,5328,5329.0,5329.0,,,125.0,1998-03-03,,,,2
5329,2824014,3622,2017-06-01 00:00:00.000000,,554,549,5329,,,,,86.0,2004-08-05,,,,42
5330,2604407,1553,1990-01-01 00:00:00.000000,1990-11-21 00:00:00.000000,557,550,5330,5331.0,5331.0,,,34.0,1990-01-01,,,,2
5331,3122940,1553,1990-11-22 00:00:00.000000,2012-07-10 00:00:00.000000,557,550,5331,5332.0,5332.0,,,51.0,1990-08-05,,,,46
5332,2703687,1553,2012-07-11 00:00:00.000000,,554,549,5332,,,,,41.0,1997-06-29,245.0,2020-12-08 00:00:00.000000,,46
5333,2831411,1554,1990-01-01 00:00:00.000000,,554,549,5333,,,,,34.0,1990-01-01,,,,2
5334,3143679,1555,1990-01-01 00:00:00.000000,2001-02-04 00:00:00.000000,557,550,5334,5335.0,5335.0,,,34.0,1990-01-01,196.0,2011-01-25 00:00:00.000000,,2
5335,3517702,1555,2001-02-05 00:00:00.000000,,554,549,5335,,,,,266.0,2000-09-22,,,,6
5336,2604552,1556,1990-01-01 00:00:00.000000,2012-07-27 00:00:00.000000,557,550,5336,5337.0,5337.0,,,34.0,1990-01-01,,,,2
5337,3134424,1556,2012-07-28 00:00:00.000000,,554,549,5337,,,,,296.0,2001-01-29,,,,28
5338,3525760,1822,2005-09-13 00:00:00.000000,2021-12-09 19:46:15.045953,557,550,5338,,,,,316.0,1998-12-15,,,,6
5339,3525760,1558,2005-09-13 00:00:00.000000,2021-12-09 19:46:15.045953,557,550,5339,,,,,85.0,1993-05-19,,,,45
5340,3525760,1788,2005-09-13 00:00:00.000000,2021-12-09 19:46:15.045953,557,550,5340,,,,,86.0,1998-06-15,,,,42
5341,3412740,1562,1990-01-01 00:00:00.000000,,554,549,5341,,,,,34.0,1990-01-01,,,,2
5342,2807322,1567,1990-01-01 00:00:00.000000,2015-10-13 00:00:00.000000,557,550,5342,5343.0,5343.0,,,34.0,1990-01-01,3.0,2017-07-04 00:00:00.000000,,2
5343,2779960,1567,2015-10-14 00:00:00.000000,,554,549,5343,,,,,295.0,2012-10-02,,,,9
5344,3104962,4516,2002-01-07 19:46:15.045953,2020-08-10 19:46:15.045953,557,550,5344,,,,,297.0,1990-03-15,,,,20
5345,3104962,1568,2002-01-07 19:46:15.045953,2020-08-10 19:46:15.045953,557,550,5345,,,,,323.0,1997-04-25,291.0,2020-11-29 19:46:15.045953,,40
5346,3420280,1571,1990-01-01 00:00:00.000000,,554,549,5346,,,,,34.0,1990-01-01,,,,2
5347,2372864,4297,1991-01-05 00:00:00.000000,2003-01-14 00:00:00.000000,557,550,5347,5348.0,5348.0,,,121.0,1990-10-21,63.0,2015-08-26 00:00:00.000000,,46
5348,2183758,4297,2003-01-15 00:00:00.000000,,554,549,5348,,,,,266.0,1990-02-01,,,,6
5349,2372864,1572,1991-01-05 00:00:00.000000,2003-01-14 00:00:00.000000,557,550,5349,5350.0,5350.0,,,4.0,1990-11-13,,,,32
5350,2183758,1572,2003-01-15 00:00:00.000000,,554,549,5350,,,,,95.0,1996-10-30,332.0,2016-06-21 00:00:00.000000,,28
5351,2057494,1574,2002-03-18 19:46:15.045953,2010-07-07 00:00:00.000000,557,550,5351,5352.0,5352.0,,,248.0,1995-09-20,,,,48
5352,3551499,1574,2010-07-08 00:00:00.000000,2018-03-17 00:00:00.000000,557,550,5352,5353.0,5353.0,,,208.0,2009-01-29,141.0,2018-06-02 00:00:00.000000,,2
5353,2945625,1574,2018-03-18 00:00:00.000000,,554,549,5353,,,,,109.0,2012-11-01,51.0,2019-08-28 00:00:00.000000,,6
5354,3472454,2416,1990-01-01 00:00:00.000000,2003-07-24 00:00:00.000000,557,550,5354,5355.0,5355.0,,,34.0,1990-01-01,,,,2
5355,3245413,2416,2003-07-25 00:00:00.000000,2012-10-11 00:00:00.000000,557,550,5355,5356.0,5356.0,,,185.0,1990-08-18,342.0,2019-07-24 00:00:00.000000,,22
5356,3315683,2416,2012-10-12 00:00:00.000000,,554,549,5356,,,,,117.0,1997-06-23,,,,38
5357,3472454,1575,1990-01-01 00:00:00.000000,2003-07-24 00:00:00.000000,557,550,5357,5358.0,5358.0,,,34.0,1990-01-01,331.0,2017-09-08 00:00:00.000000,,2
5358,3245413,1575,2003-07-25 00:00:00.000000,2012-10-11 00:00:00.000000,557,550,5358,5359.0,5359.0,,,85.0,1997-09-13,,,,45
5359,3315683,1575,2012-10-12 00:00:00.000000,,554,549,5359,,,,,66.0,1994-10-17,,,,39
5360,3673758,1578,1990-01-01 00:00:00.000000,2007-09-12 00:00:00.000000,557,550,5360,5361.0,5361.0,,,34.0,1990-01-01,,,,2
5361,337413,1578,2007-09-13 00:00:00.000000,2015-01-10 00:00:00.000000,557,550,5361,5362.0,5362.0,,,345.0,1993-09-05,,,,9
5362,3019736,1578,2015-01-11 00:00:00.000000,,554,549,5362,,,,,328.0,1991-10-03,,,,10
5363,3673758,2165,1990-01-01 00:00:00.000000,2007-09-12 00:00:00.000000,557,550,5363,5364.0,5364.0,,,34.0,1990-01-01,,,,2
5364,337413,2165,2007-09-13 00:00:00.000000,2015-01-10 00:00:00.000000,557,550,5364,5365.0,5365.0,,,3.0,1991-05-17,250.0,2015-09-25 00:00:00.000000,2017-01-12 00:00:00.000000,42
5365,3019736,2165,2015-01-11 00:00:00.000000,,554,549,5365,,,,,18.0,2006-01-31,,,,39
5366,3321799,1580,1995-11-03 19:46:15.045953,,554,549,5366,,,,,220.0,1990-06-18,,,,24
5367,3321799,3179,1995-11-03 19:46:15.045953,,554,549,5367,,,,,286.0,1993-06-03,,,,22
5368,3321799,3317,1995-11-03 19:46:15.045953,,554,549,5368,,,,,261.0,1992-08-28,,,,26
5369,3751240,1581,2011-04-03 00:00:00.000000,2020-08-06 00:00:00.000000,557,550,5369,,,,,35.0,2002-05-30,,,,24
5370,2134763,1927,2015-04-09 19:46:15.045953,,554,549,5370,,,,,45.0,2005-06-22,,,,36
5371,2134763,3715,2015-04-09 19:46:15.045953,,554,549,5371,,,,,47.0,2006-01-13,,,,31
5372,2134763,1639,2015-04-09 19:46:15.045953,,554,549,5372,,,,,169.0,1992-02-14,234.0,1994-03-07 00:00:00.000000,,32
5373,2134763,2037,2015-04-09 19:46:15.045953,,554,549,5373,,,,,217.0,2008-02-03,304.0,2016-01-27 00:00:00.000000,,19
5374,2134763,3224,2015-04-09 19:46:15.045953,,554,549,5374,,,,,22.0,1999-02-13,220.0,2020-10-31 00:00:00.000000,,29
5375,2933754,1588,1997-10-09 19:46:15.045953,,554,549,5375,,,,,51.0,1996-04-04,14.0,2004-11-06 00:00:00.000000,,46
5376,3462364,1589,1990-01-01 00:00:00.000000,2009-06-29 19:46:15.045953,557,550,5376,,,,,34.0,1990-01-01,,,,2
