KodID,IsID,KdIDRiik,KodKehtibAlates,KodKehtibKuni,DokIDAlguseAlus,DokIDLopuAlus,KdIDStaatus,IAsIDLooja,IAsIDMuutja,LoodiKpv,MuudetiKpv,KustutatiKpv,AsID
2695,2695,100,1974-10-26 00:00:00.000000,,11342,,549,308.0,,1965-08-06,,,19
2696,2696,42,2022-02-17 19:46:15.045953,2024-05-14 19:46:15.045953,11343,11344.0,550,102.0,88.0,2003-12-31,2024-05-14 19:46:15.045953,,42
2697,2697,105,2017-05-26 19:46:15.045953,,11345,,549,257.0,,2001-06-19,,,30
2698,2698,100,1954-11-26 00:00:00.000000,,11346,,549,100.0,,1954-07-30,,,46
2699,2699,100,1988-03-10 00:00:00.000000,,11347,,549,47.0,,1963-01-20,,,31
2700,2700,171,2020-07-20 19:46:15.045953,,11348,,549,66.0,,1997-09-20,,,39
2701,2701,100,1994-10-31 00:00:00.000000,,11349,,549,90.0,280.0,1957-12-17,1984-12-02 00:00:00.000000,,19
2702,2702,100,1984-11-19 00:00:00.000000,2017-07-14 00:00:00.000000,11350,11351.0,550,176.0,54.0,1960-11-17,2017-07-14 00:00:00.000000,,20
2703,2703,47,1994-11-24 19:46:15.045953,,11352,,549,41.0,134.0,1962-07-17,1978-01-14 00:00:00.000000,,46
2704,2704,161,2016-02-15 19:46:15.045953,,11353,,549,202.0,,1977-06-05,,,26
2705,2705,100,2024-03-19 00:00:00.000000,,11354,,549,291.0,208.0,1953-12-22,1961-02-23 00:00:00.000000,,26
2706,2706,100,1962-11-07 00:00:00.000000,1969-06-27 00:00:00.000000,11355,11356.0,550,218.0,205.0,1953-02-07,1969-06-27 00:00:00.000000,,13
2707,2707,100,1958-08-24 00:00:00.000000,,11357,,549,207.0,,1951-07-22,,,36
2708,2708,110,2007-07-01 19:46:15.045953,,11358,,549,88.0,69.0,1968-11-10,1997-12-27 00:00:00.000000,,42
2709,2709,100,1976-01-29 00:00:00.000000,,11359,,549,94.0,,1954-11-08,,,16
2710,2710,50,2025-02-17 19:46:15.045953,,11360,,549,201.0,47.0,1970-08-18,2018-11-04 00:00:00.000000,,4
2711,2711,199,2025-04-24 19:46:15.045953,,11361,,549,39.0,246.0,1990-07-21,2018-02-11 00:00:00.000000,,12
2712,2712,100,1954-11-03 00:00:00.000000,1970-08-15 00:00:00.000000,11362,11363.0,550,198.0,16.0,1954-03-18,1970-08-15 00:00:00.000000,,9
2713,2713,49,2018-10-02 19:46:15.045953,,11364,,549,266.0,41.0,1952-05-21,1994-01-14 00:00:00.000000,,6
2714,2714,100,1995-09-16 00:00:00.000000,,11365,,549,233.0,198.0,1975-09-29,1998-10-05 00:00:00.000000,,34
2715,2715,162,1997-09-21 00:00:00.000000,,11366,,549,175.0,,1977-10-10,,,23
2716,2716,100,1969-09-01 00:00:00.000000,,11367,,549,77.0,,1951-09-28,,,9
2717,2717,100,1968-09-26 00:00:00.000000,,11368,,549,261.0,11.0,1953-02-23,2012-09-19 00:00:00.000000,,26
2718,2718,233,2015-05-19 19:46:15.045953,,11369,,549,13.0,,1973-02-08,,,24
2719,2719,100,1993-02-28 00:00:00.000000,2009-02-08 00:00:00.000000,11370,11371.0,550,252.0,86.0,1960-08-04,2009-02-08 00:00:00.000000,,12
2720,2720,100,1998-04-10 00:00:00.000000,2017-03-28 00:00:00.000000,11372,11373.0,550,50.0,118.0,1965-08-12,2017-03-28 00:00:00.000000,,47
2721,2721,100,1974-11-28 00:00:00.000000,,11374,,549,325.0,,1965-04-23,,,33
2722,2722,100,1998-12-10 00:00:00.000000,2008-03-07 00:00:00.000000,11375,11376.0,550,64.0,208.0,1963-04-29,2008-03-07 00:00:00.000000,,28
2723,2723,88,1987-12-06 19:46:15.045953,,11377,,549,283.0,23.0,1980-07-08,1996-06-22 00:00:00.000000,,22
2724,2724,100,1982-10-22 00:00:00.000000,,11378,,549,247.0,,1972-06-29,,,16
2725,2725,100,2015-12-25 00:00:00.000000,2018-04-16 00:00:00.000000,11379,11380.0,550,34.0,270.0,2005-05-01,2018-04-16 00:00:00.000000,2018-04-16 00:00:00.000000,2
2726,2726,100,1998-10-03 00:00:00.000000,,11381,,549,16.0,236.0,1960-09-20,1990-04-24 00:00:00.000000,,36
2727,2727,175,2024-06-26 19:46:15.045953,,11382,,549,100.0,41.0,1951-11-11,1957-02-08 00:00:00.000000,,46
2728,2728,100,1991-01-09 00:00:00.000000,,11383,,549,174.0,,1972-05-07,,,15
2729,2729,205,2023-06-09 19:46:15.045953,,11384,,549,168.0,,1976-12-04,,,32
2730,2730,100,1980-10-27 00:00:00.000000,,11385,,549,76.0,,1963-06-24,,,39
2731,2731,100,1979-03-28 00:00:00.000000,,11386,,549,258.0,142.0,1977-01-10,1997-09-16 00:00:00.000000,,30
2732,2732,118,2020-04-07 19:46:15.045953,,11387,,549,268.0,,1983-07-17,,,40
2733,2733,42,2012-07-31 19:46:15.045953,,11388,,549,158.0,211.0,1997-03-24,1999-02-01 00:00:00.000000,,48
2734,2734,100,1961-09-16 00:00:00.000000,1988-03-26 00:00:00.000000,11389,11390.0,550,302.0,214.0,1956-09-11,1988-03-26 00:00:00.000000,,42
2735,2735,100,2015-01-23 00:00:00.000000,,11391,,549,205.0,,1988-07-05,,,9
2736,2736,100,1975-02-06 00:00:00.000000,,11392,,549,218.0,158.0,1969-03-04,1988-05-06 00:00:00.000000,,13
2737,2737,116,2025-04-11 19:46:15.045953,,11393,,549,255.0,,1958-12-06,,,36
2738,2738,100,1951-04-23 00:00:00.000000,,11394,,549,154.0,,1950-04-09,,,41
2739,2739,100,1980-12-12 00:00:00.000000,,11395,,549,84.0,87.0,1972-08-01,1989-08-31 00:00:00.000000,,6
2740,2740,100,2011-02-13 00:00:00.000000,,11396,,549,292.0,110.0,1966-10-26,1969-11-28 00:00:00.000000,,45
2741,2741,207,2023-03-02 19:46:15.045953,,11397,,549,44.0,,1994-01-15,,,46
2742,2742,100,1984-11-20 00:00:00.000000,2018-05-06 00:00:00.000000,11398,11399.0,550,281.0,242.0,1963-09-18,2018-05-06 00:00:00.000000,2018-05-06 00:00:00.000000,39
2743,2743,50,1994-06-26 19:46:15.045953,,11400,,549,126.0,,1974-08-30,,,34
2744,2744,100,1996-04-26 00:00:00.000000,,11401,,549,306.0,301.0,1952-10-13,1989-12-09 00:00:00.000000,,18
2745,2745,100,2016-02-26 00:00:00.000000,,11402,,549,201.0,,2014-01-23,,,4
2746,2746,100,1994-04-15 00:00:00.000000,,11403,,549,314.0,,1951-11-17,,,48
2747,2747,100,1978-01-26 00:00:00.000000,,11404,,549,252.0,97.0,1975-12-19,1986-06-17 00:00:00.000000,,12
2748,2748,100,2000-07-11 00:00:00.000000,,11405,,549,216.0,,1986-04-22,,,32
2749,2749,133,2013-11-17 19:46:15.045953,,11406,,549,172.0,202.0,2009-05-26,2018-09-07 00:00:00.000000,,1
2750,2750,105,2017-04-06 19:46:15.045953,,11407,,549,170.0,,1966-12-13,,,30
2751,2751,100,1965-06-12 00:00:00.000000,,11408,,549,309.0,,1951-08-23,,,25
2752,2752,100,1995-08-24 00:00:00.000000,1997-08-16 00:00:00.000000,11409,11410.0,550,6.0,168.0,1992-04-23,1997-08-16 00:00:00.000000,,4
2753,2753,58,1993-06-11 19:46:15.045953,,11411,,549,280.0,109.0,1974-02-11,1979-01-20 00:00:00.000000,,31
2754,2754,229,2014-05-29 19:46:15.045953,2016-04-11 19:46:15.045953,11412,11413.0,550,318.0,280.0,1971-02-26,2016-04-11 19:46:15.045953,2016-04-11 19:46:15.045953,34
2755,2755,100,2002-08-12 00:00:00.000000,,11414,,549,36.0,242.0,1971-02-01,1975-07-05 00:00:00.000000,,12
2756,2756,100,1997-06-21 00:00:00.000000,2016-07-08 00:00:00.000000,11415,11416.0,550,230.0,23.0,1997-05-26,2016-07-08 00:00:00.000000,,24
2757,2757,100,1990-02-06 00:00:00.000000,,11417,,549,158.0,333.0,1955-03-25,1963-06-30 00:00:00.000000,,48
2758,2758,102,2024-05-08 19:46:15.045953,,11418,,549,54.0,281.0,1992-03-07,2013-01-27 00:00:00.000000,,35
2759,2759,97,2024-08-17 19:46:15.045953,,11419,,549,332.0,,1981-08-14,,,18
2760,2760,100,1958-12-09 00:00:00.000000,2002-08-20 00:00:00.000000,11420,11421.0,550,250.0,35.0,1958-08-16,2002-08-20 00:00:00.000000,,7
2761,2761,100,1953-12-12 00:00:00.000000,,11422,,549,225.0,158.0,1952-03-14,1988-05-05 00:00:00.000000,,14
2762,2762,100,1996-03-12 00:00:00.000000,,11423,,549,205.0,,1995-02-05,,,9
2763,2763,100,2019-11-16 00:00:00.000000,2025-03-10 00:00:00.000000,11424,11425.0,550,207.0,94.0,1953-06-23,2025-03-10 00:00:00.000000,,36
2764,2764,239,2025-02-24 19:46:15.045953,2025-04-09 19:46:15.045953,11426,11427.0,550,313.0,7.0,1988-02-08,2025-04-09 19:46:15.045953,,22
2765,2765,100,2011-10-15 00:00:00.000000,,11428,,549,159.0,29.0,1977-05-25,2012-09-25 00:00:00.000000,,2
2766,2766,100,2023-10-10 00:00:00.000000,2025-01-26 00:00:00.000000,11429,11430.0,550,171.0,22.0,1967-11-16,2025-01-26 00:00:00.000000,,20
2767,2767,100,1955-06-16 00:00:00.000000,,11431,,549,326.0,,1955-03-27,,,16
2768,2768,100,1963-11-11 00:00:00.000000,,11432,,549,224.0,,1956-03-05,,,40
2769,2769,100,1988-05-08 00:00:00.000000,,11433,,549,148.0,,1977-04-17,,,50
2770,2770,100,2007-01-12 00:00:00.000000,,11434,,549,213.0,124.0,1978-03-02,2015-06-17 00:00:00.000000,,6
2771,2771,100,1983-12-29 00:00:00.000000,,11435,,549,328.0,,1970-12-10,,,10
2772,2772,100,2009-03-23 00:00:00.000000,,11436,,549,233.0,,1972-10-26,,,34
2773,2773,156,2008-03-23 19:46:15.045953,2019-07-21 19:46:15.045953,11437,11438.0,550,307.0,274.0,1974-12-12,2019-07-21 19:46:15.045953,,24
2774,2774,250,1997-12-13 19:46:15.045953,,11439,,549,305.0,,1950-06-15,,,26
2775,2775,107,2007-06-23 19:46:15.045953,,11440,,549,309.0,,1968-12-29,,,25
2776,2776,100,1973-08-09 00:00:00.000000,,11441,,549,51.0,234.0,1958-08-02,2024-03-23 00:00:00.000000,,46
2777,2777,100,1958-10-04 00:00:00.000000,,11442,,549,62.0,90.0,1950-03-12,2023-01-06 00:00:00.000000,,4
2778,2778,100,1965-12-30 00:00:00.000000,,11443,,549,305.0,255.0,1954-04-10,2019-03-08 00:00:00.000000,,26
2779,2779,100,2009-06-25 00:00:00.000000,,11444,,549,201.0,311.0,1998-08-23,2017-10-26 00:00:00.000000,,4
2780,2780,100,2020-01-05 00:00:00.000000,,11445,,549,87.0,,2019-02-19,,,31
2781,2781,100,1962-09-04 00:00:00.000000,,11446,,549,9.0,114.0,1954-09-09,1958-09-03 00:00:00.000000,,2
2782,2782,100,1960-05-16 00:00:00.000000,,11447,,549,264.0,30.0,1953-11-03,1990-02-28 00:00:00.000000,,49
2783,2783,100,1983-02-10 00:00:00.000000,,11448,,549,144.0,155.0,1970-09-19,2009-12-05 00:00:00.000000,,22
2784,2784,260,2023-06-11 19:46:15.045953,,11449,,549,28.0,109.0,1953-10-18,1955-07-02 00:00:00.000000,,13
2785,2785,100,1981-07-14 00:00:00.000000,1987-01-12 00:00:00.000000,11450,11451.0,550,146.0,255.0,1976-11-05,1987-01-12 00:00:00.000000,,40
2786,2786,100,1984-03-14 00:00:00.000000,,11452,,549,328.0,336.0,1957-04-19,2011-11-17 00:00:00.000000,,10
2787,2787,212,2024-08-17 19:46:15.045953,,11453,,549,271.0,,2005-11-27,,,25
2788,2788,100,1977-01-14 00:00:00.000000,,11454,,549,318.0,128.0,1972-10-18,1977-10-30 00:00:00.000000,,34
2789,2789,100,1961-07-09 00:00:00.000000,,11455,,549,68.0,,1958-11-08,,,37
2790,2790,100,1984-11-21 00:00:00.000000,1999-03-31 00:00:00.000000,11456,11457.0,550,162.0,137.0,1960-02-09,1999-03-31 00:00:00.000000,,24
2791,2791,100,1981-03-10 00:00:00.000000,,11458,,549,235.0,,1978-05-30,,,33
2792,2792,100,2008-03-06 00:00:00.000000,,11459,,549,253.0,24.0,1951-09-11,2020-12-24 00:00:00.000000,,3
2793,2793,100,1980-05-13 00:00:00.000000,,11460,,549,270.0,,1970-09-04,,,33
2794,2794,100,1969-01-07 00:00:00.000000,,11461,,549,9.0,,1952-06-17,,,2
2795,2795,100,2015-12-23 00:00:00.000000,,11462,,549,73.0,,2015-01-03,,,23
2796,2796,100,1994-01-25 00:00:00.000000,,11463,,549,216.0,,1952-06-07,,,32
2797,2797,100,1974-08-21 00:00:00.000000,,11464,,549,239.0,,1961-06-28,,,7
2798,2798,67,2022-02-09 19:46:15.045953,2023-03-21 19:46:15.045953,11465,11466.0,550,36.0,28.0,1951-06-26,2023-03-21 19:46:15.045953,,12
2799,2799,259,2015-08-28 19:46:15.045953,,11467,,549,75.0,,1971-12-10,,,45
2800,2800,100,2010-09-04 00:00:00.000000,,11468,,549,301.0,,1976-10-06,,,47
2801,2801,100,1977-09-11 00:00:00.000000,,11469,,549,319.0,45.0,1957-12-09,1994-02-01 00:00:00.000000,,32
2802,2802,70,2006-05-07 19:46:15.045953,,11470,,549,142.0,48.0,1978-12-29,2019-04-04 00:00:00.000000,,41
2803,2803,100,1972-05-24 00:00:00.000000,,11471,,549,104.0,266.0,1955-02-16,1958-07-15 00:00:00.000000,,42
2804,2804,100,1955-12-29 00:00:00.000000,,11472,,549,208.0,154.0,1950-07-13,1954-07-01 00:00:00.000000,,2
2805,2805,189,2025-02-01 19:46:15.045953,,11473,,549,106.0,,1976-06-03,,,50
2806,2806,202,2022-11-11 19:46:15.045953,2024-06-24 19:46:15.045953,11474,11475.0,550,225.0,299.0,1957-06-10,2024-06-24 19:46:15.045953,,14
2807,2807,100,2006-04-03 00:00:00.000000,,11476,,549,194.0,,1953-06-01,,,45
2808,2808,100,1964-10-21 00:00:00.000000,,11477,,549,248.0,25.0,1964-07-08,2002-01-20 00:00:00.000000,,48
2809,2809,100,2019-06-29 00:00:00.000000,,11478,,549,66.0,,2015-04-02,,,39
2810,2810,172,2024-05-18 19:46:15.045953,,11479,,549,214.0,30.0,1988-12-17,2011-08-20 00:00:00.000000,,14
2811,2811,100,1988-11-27 00:00:00.000000,,11480,,549,269.0,85.0,1977-08-23,2009-11-20 00:00:00.000000,,14
2812,2812,227,2018-10-23 19:46:15.045953,,11481,,549,340.0,164.0,1986-02-24,2022-12-04 00:00:00.000000,,37
2813,2813,100,2016-02-14 00:00:00.000000,2022-08-05 00:00:00.000000,11482,11483.0,550,98.0,171.0,1999-11-23,2022-08-05 00:00:00.000000,,22
2814,2814,126,2019-03-23 19:46:15.045953,2024-08-12 19:46:15.045953,11484,11485.0,550,23.0,270.0,2013-05-08,2024-08-12 19:46:15.045953,,45
2815,2815,104,2022-07-07 19:46:15.045953,,11486,,549,148.0,,1977-04-17,,,50
2816,2816,184,2008-01-15 19:46:15.045953,,11487,,549,13.0,261.0,1952-01-03,1969-10-14 00:00:00.000000,,24
2817,2817,83,2023-09-19 19:46:15.045953,2024-06-13 19:46:15.045953,11488,11489.0,550,189.0,194.0,1983-11-11,2024-06-13 19:46:15.045953,,1
2818,2818,100,1962-01-29 00:00:00.000000,,11490,,549,314.0,227.0,1961-04-02,2013-03-08 00:00:00.000000,,48
2819,2819,38,1986-08-04 19:46:15.045953,,11491,,549,159.0,244.0,1973-02-23,2015-10-01 00:00:00.000000,,2
2820,2820,161,2008-03-22 19:46:15.045953,,11492,,549,274.0,103.0,2008-01-10,2013-08-21 00:00:00.000000,,16
2821,2821,65,2024-12-22 19:46:15.045953,,11493,,549,239.0,,2009-03-05,,,7
2822,2822,230,2001-10-23 19:46:15.045953,,11494,,549,81.0,277.0,1975-02-06,1977-09-01 00:00:00.000000,,19
2823,2823,258,2021-02-01 19:46:15.045953,,11495,,549,160.0,,2018-11-19,,,7
2824,2824,100,2009-08-08 00:00:00.000000,,11496,,549,195.0,202.0,1963-09-29,1985-04-30 00:00:00.000000,,24
2825,2825,208,2006-04-22 19:46:15.045953,2024-12-27 19:46:15.045953,11497,11498.0,550,60.0,292.0,1950-12-22,2024-12-27 19:46:15.045953,,47
2826,2826,100,1955-04-20 00:00:00.000000,,11499,,549,90.0,,1953-09-21,,,19
2827,2827,100,1991-04-09 00:00:00.000000,,11500,,549,106.0,,1966-07-09,,,50
2828,2828,127,2012-04-20 19:46:15.045953,,11501,,549,301.0,,1972-10-13,,,47
2829,2829,100,2014-07-05 00:00:00.000000,,11502,,549,333.0,9.0,1953-07-08,1974-05-17 00:00:00.000000,,33
2830,2830,100,1976-01-16 00:00:00.000000,,11503,,549,210.0,183.0,1975-01-04,1982-09-03 00:00:00.000000,,6
2831,2831,100,2004-07-18 00:00:00.000000,,11504,,549,167.0,,1966-09-22,,,20
2832,2832,100,1990-08-15 00:00:00.000000,,11505,,549,234.0,,1987-12-08,,,1
2833,2833,100,1995-05-28 00:00:00.000000,,11506,,549,90.0,216.0,1968-10-24,2024-12-31 00:00:00.000000,,19
2834,2834,252,2018-06-25 19:46:15.045953,,11507,,549,80.0,,1962-05-09,,,28
2835,2835,100,1999-12-18 00:00:00.000000,,11508,,549,333.0,86.0,1957-12-24,2002-01-13 00:00:00.000000,,33
2836,2836,100,1990-07-18 00:00:00.000000,1990-11-05 00:00:00.000000,11509,11510.0,550,269.0,95.0,1979-11-08,1990-11-05 00:00:00.000000,,14
2837,2837,100,1953-11-25 00:00:00.000000,1997-12-27 00:00:00.000000,11511,11512.0,550,54.0,69.0,1950-12-24,1997-12-27 00:00:00.000000,,35
2838,2838,100,1989-03-08 00:00:00.000000,,11513,,549,176.0,24.0,1952-12-18,2020-11-11 00:00:00.000000,,20
2839,2839,100,1973-06-24 00:00:00.000000,,11514,,549,222.0,,1954-09-25,,,39
2840,2840,259,2023-11-07 19:46:15.045953,,11515,,549,211.0,64.0,1974-05-27,1979-12-24 00:00:00.000000,,44
2841,2841,100,1952-07-15 00:00:00.000000,1960-08-18 00:00:00.000000,11516,11517.0,550,25.0,44.0,1952-02-09,1960-08-18 00:00:00.000000,,7
2842,2842,100,1955-04-17 00:00:00.000000,,11518,,549,333.0,,1954-09-04,,,33
2843,2843,239,2020-02-25 19:46:15.045953,,11519,,549,325.0,,1974-10-15,,,33
2844,2844,100,1972-11-25 00:00:00.000000,1995-01-30 00:00:00.000000,11520,11521.0,550,239.0,255.0,1950-05-12,1995-01-30 00:00:00.000000,,7
2845,2845,100,2019-02-25 00:00:00.000000,,11522,,549,72.0,223.0,2007-08-24,2022-06-16 00:00:00.000000,,13
2846,2846,100,2007-01-30 00:00:00.000000,,11523,,549,271.0,,2000-02-11,,,25
2847,2847,100,2002-01-20 00:00:00.000000,,11524,,549,208.0,262.0,1963-06-17,1976-09-01 00:00:00.000000,,2
2848,2848,100,1973-11-30 00:00:00.000000,,11525,,549,44.0,113.0,1962-12-12,2000-09-02 00:00:00.000000,,46
2849,2849,100,1975-12-05 00:00:00.000000,,11526,,549,158.0,,1964-06-16,,,48
2850,2850,100,2016-07-15 00:00:00.000000,,11527,,549,108.0,,1977-11-01,,,31
2851,2851,100,1958-11-07 00:00:00.000000,,11528,,549,257.0,,1954-03-10,,,30
2852,2852,100,2016-10-11 00:00:00.000000,,11529,,549,238.0,130.0,1967-08-04,1997-01-15 00:00:00.000000,,22
2853,2853,100,2005-09-19 00:00:00.000000,,11530,,549,109.0,,1989-10-03,,,6
2854,2854,100,2006-06-24 00:00:00.000000,2018-01-13 00:00:00.000000,11531,11532.0,550,93.0,176.0,2002-12-25,2018-01-13 00:00:00.000000,,40
2855,2855,100,2011-09-10 00:00:00.000000,,11533,,549,252.0,,1960-08-25,,,12
2856,2856,100,2004-08-19 00:00:00.000000,,11534,,549,33.0,,1951-05-05,,,44
2857,2857,100,1969-12-27 00:00:00.000000,,11535,,549,158.0,,1961-09-17,,,48
2858,2858,100,1983-09-21 00:00:00.000000,,11536,,549,25.0,,1965-08-04,,,7
2859,2859,100,1997-12-20 00:00:00.000000,,11537,,549,195.0,171.0,1983-12-19,2000-11-15 00:00:00.000000,,24
2860,2860,100,1986-03-03 00:00:00.000000,,11538,,549,75.0,,1968-06-15,,,45
2861,2861,100,1984-07-17 00:00:00.000000,,11539,,549,148.0,,1982-09-24,,,50
2862,2862,100,1964-02-28 00:00:00.000000,,11540,,549,340.0,,1960-04-06,,,37
2863,2863,100,2010-07-25 00:00:00.000000,,11541,,549,219.0,167.0,1995-01-26,2011-12-21 00:00:00.000000,,21
2864,2864,100,1981-11-09 00:00:00.000000,,11542,,549,117.0,,1970-06-15,,,38
2865,2865,100,1998-05-11 00:00:00.000000,,11543,,549,301.0,,1988-01-22,,,47
2866,2866,100,1989-09-06 00:00:00.000000,,11544,,549,25.0,,1979-10-08,,,7
2867,2867,44,2016-02-27 19:46:15.045953,,11545,,549,122.0,325.0,1993-12-31,2023-11-05 00:00:00.000000,,26
2868,2868,100,2021-01-29 00:00:00.000000,,11546,,549,72.0,313.0,2006-03-22,2016-08-03 00:00:00.000000,,13
2869,2869,100,1978-07-16 00:00:00.000000,,11547,,549,117.0,28.0,1951-07-11,1963-06-19 00:00:00.000000,,38
2870,2870,206,2012-08-17 19:46:15.045953,,11548,,549,65.0,,2008-10-27,,,41
2871,2871,227,2005-10-20 19:46:15.045953,,11549,,549,45.0,36.0,1970-02-04,1995-06-10 00:00:00.000000,,36
2872,2872,100,2012-01-05 00:00:00.000000,,11550,,549,114.0,,1958-05-17,,,7
2873,2873,49,2025-02-23 19:46:15.045953,,11551,,549,93.0,186.0,1994-09-30,2009-11-25 00:00:00.000000,,40
2874,2874,100,1990-04-07 00:00:00.000000,,11552,,549,328.0,,1952-05-05,,,10
2875,2875,154,2016-04-04 19:46:15.045953,,11553,,549,32.0,90.0,1983-01-09,2016-05-22 00:00:00.000000,,18
2876,2876,100,2016-09-11 00:00:00.000000,2021-11-07 00:00:00.000000,11554,11555.0,550,314.0,123.0,1982-03-30,2021-11-07 00:00:00.000000,,48
2877,2877,100,1968-11-06 00:00:00.000000,1988-05-23 00:00:00.000000,11556,11557.0,550,208.0,307.0,1953-01-13,1988-05-23 00:00:00.000000,1988-05-23 00:00:00.000000,2
2878,2878,100,1979-10-23 00:00:00.000000,,11558,,549,171.0,,1973-01-20,,,20
2879,2879,241,2019-07-14 19:46:15.045953,,11559,,549,217.0,,1965-01-09,,,19
2880,2880,100,1951-05-09 00:00:00.000000,,11560,,549,196.0,,1950-03-26,,,28
2881,2881,100,1964-01-13 00:00:00.000000,,11561,,549,76.0,274.0,1963-03-14,2008-01-18 00:00:00.000000,,39
2882,2882,97,2012-01-03 19:46:15.045953,,11562,,549,84.0,298.0,2005-06-27,2017-03-17 00:00:00.000000,,6
2883,2883,270,2025-04-05 19:46:15.045953,,11563,,549,187.0,,1969-04-25,,,5
2884,2884,100,1989-05-09 00:00:00.000000,,11564,,549,146.0,,1976-11-05,,,40
2885,2885,100,2024-09-09 00:00:00.000000,,11565,,549,205.0,,2012-05-07,,,9
2886,2886,100,1950-11-29 00:00:00.000000,2012-05-12 00:00:00.000000,11566,11567.0,550,104.0,342.0,1950-08-02,2012-05-12 00:00:00.000000,,42
2887,2887,142,2016-09-06 19:46:15.045953,,11568,,549,16.0,317.0,1981-01-09,1994-10-10 00:00:00.000000,,36
2888,2888,143,2023-12-04 19:46:15.045953,2025-04-20 19:46:15.045953,11569,11570.0,550,167.0,246.0,2006-01-15,2025-04-20 19:46:15.045953,,20
2889,2889,100,1990-09-28 00:00:00.000000,,11571,,549,36.0,,1950-02-20,,,12
2890,2890,100,1975-08-05 00:00:00.000000,,11572,,549,56.0,309.0,1974-04-12,1984-04-22 00:00:00.000000,,7
2891,2891,100,2013-02-03 00:00:00.000000,,11573,,549,337.0,28.0,1989-06-17,2016-10-21 00:00:00.000000,,3
2892,2892,100,1997-05-29 00:00:00.000000,,11574,,549,302.0,345.0,1978-05-15,2001-05-05 00:00:00.000000,,42
2893,2893,265,2021-11-08 19:46:15.045953,,11575,,549,309.0,,1987-11-27,,,25
2894,2894,100,2014-12-23 00:00:00.000000,,11576,,549,222.0,167.0,1954-03-21,1991-09-05 00:00:00.000000,,39
2895,2895,100,1962-09-04 00:00:00.000000,,11577,,549,167.0,196.0,1958-10-15,1959-10-05 00:00:00.000000,,20
2896,2896,100,1995-05-07 00:00:00.000000,2025-02-28 00:00:00.000000,11578,11579.0,550,327.0,115.0,1984-01-16,2025-02-28 00:00:00.000000,,15
2897,2897,100,1957-06-24 00:00:00.000000,1966-07-17 00:00:00.000000,11580,11581.0,550,219.0,318.0,1952-10-07,1966-07-17 00:00:00.000000,,21
2898,2898,100,1985-09-20 00:00:00.000000,,11582,,549,12.0,157.0,1969-01-05,2024-08-10 00:00:00.000000,,24
2899,2899,259,2014-10-07 19:46:15.045953,,11583,,549,307.0,182.0,1995-10-30,1996-02-25 00:00:00.000000,,24
2900,2900,175,1998-01-19 19:46:15.045953,,11584,,549,184.0,,1979-12-06,,,1
2901,2901,198,2024-11-14 19:46:15.045953,,11585,,549,292.0,249.0,1964-03-28,1971-04-13 00:00:00.000000,,45
2902,2902,100,1996-04-07 00:00:00.000000,1999-10-19 00:00:00.000000,11586,11587.0,550,13.0,99.0,1952-01-03,1999-10-19 00:00:00.000000,,24
2903,2903,100,1999-10-25 00:00:00.000000,2001-05-19 00:00:00.000000,11588,11589.0,550,76.0,158.0,1985-09-02,2001-05-19 00:00:00.000000,,39
2904,2904,100,1978-01-12 00:00:00.000000,1986-02-04 00:00:00.000000,11590,11591.0,550,214.0,211.0,1967-04-06,1986-02-04 00:00:00.000000,,14
2905,2905,100,1976-07-01 00:00:00.000000,,11592,,549,316.0,258.0,1954-01-12,2017-06-08 00:00:00.000000,,6
2906,2906,100,1973-01-13 00:00:00.000000,,11593,,549,291.0,,1953-12-12,,,26
2907,2907,100,1980-12-28 00:00:00.000000,,11594,,549,326.0,283.0,1966-05-04,1982-10-13 00:00:00.000000,,16
2908,2908,100,1972-03-10 00:00:00.000000,,11595,,549,117.0,,1969-04-11,,,38
2909,2909,186,2012-12-02 19:46:15.045953,2019-09-08 19:46:15.045953,11596,11597.0,550,201.0,325.0,2002-08-31,2019-09-08 19:46:15.045953,,4
2910,2910,100,1957-10-25 00:00:00.000000,,11598,,549,207.0,66.0,1953-11-30,1956-01-09 00:00:00.000000,,36
2911,2911,144,2022-08-06 19:46:15.045953,,11599,,549,316.0,333.0,1967-08-15,2004-08-02 00:00:00.000000,,6
2912,2912,100,2014-02-22 00:00:00.000000,,11600,,549,70.0,315.0,1977-08-10,1982-07-01 00:00:00.000000,,28
2913,2913,174,2022-02-21 19:46:15.045953,,11601,,549,102.0,90.0,1976-06-05,2004-11-14 00:00:00.000000,,42
2914,2914,100,2008-06-12 00:00:00.000000,2021-02-26 00:00:00.000000,11602,11603.0,550,63.0,243.0,1950-02-17,2021-02-26 00:00:00.000000,,20
2915,2915,100,1982-10-29 00:00:00.000000,,11604,,549,150.0,54.0,1960-05-12,1995-08-09 00:00:00.000000,,29
2916,2916,275,2022-05-21 19:46:15.045953,,11605,,549,2.0,,2005-01-09,,,33
2917,2917,100,2019-12-15 00:00:00.000000,,11606,,549,325.0,,2010-11-20,,,33
2918,2918,100,1958-11-21 00:00:00.000000,,11607,,549,340.0,113.0,1952-05-01,1983-01-11 00:00:00.000000,,37
